"PInumber","ISnum","LIB","Sample","WASAP","PlantName","Population","DuplicateLIBdecision","FilterMissing","Proportion Missing","Proportion Heterozygous","InbreedCoefficent","Kmeans_cluster","Germplasm","BotanicalType","CountryOrigin","Region","lat","lon","Elevation","Continent"
"Grif9825","IS24775","IQSP","IS_24775",NA,"Chakkalari-ja","Gates",NA,NA,0.128844184177925,0.0182039917004066,1.28517,4,"Landrace",NA,"Nigeria",NA,10.880001,13.630001,450,"Africa"
"Grif9835","IS24786","IQSQ","IS_24786",NA,"KUBARI","Gates",NA,NA,0.104629377872277,0.0182200020682446,1.037373,5,"Landrace",NA,"Nigeria",NA,10.880001,13.630001,450,"Africa"
"Grif9912","IS24887","ISGL","IS_24887",NA,"Farafara","Gates",NA,NA,0.120963719441812,0.0226186372513412,1.383134,4,"Landrace",NA,"Nigeria",NA,9.289999,5.059999,NA,"Africa"
"Grif9936","IS24913","ISGU","IS_24913",NA,"No. 1237-2","Gates",NA,NA,0.098921351336924,0.0198749064829943,1.219814,16,"Landrace",NA,"Zambia",NA,NA,NA,NA,"Africa"
"Grif9956","IS24940","IQSR","IS_24940",NA,"No. 2085","Gates",NA,NA,0.0862419226137697,0.0158112903920379,1.111725,1,"Landrace",NA,"Zambia",NA,NA,NA,NA,"Africa"
"Grif9965","IS24953","IQSS","IS_24953",NA,"No. 2360","Gates",NA,NA,0.0906963346466055,0.0276137178550195,1.090517,7,"Landrace",NA,"Zambia",NA,NA,NA,NA,"Africa"
"Grif9991","IS25055","IQST","IS_25055",NA,NA,"Gates",NA,NA,0.119123576296767,0.0215547518412309,1.373965,4,"Landrace",NA,"Ghana",NA,9.399999,-0.980001,180,"Africa"
"NSL103374","IS15428","JBPK","IS15428",NA,"2-1-6-7;PURDUE NO 49643","Gates",NA,NA,0.102699082743077,0.0195192759966203,1.089144,5,"Landrace",NA,"Cameroon",NA,NA,NA,NA,"Africa"
"NSL365791","IS18698","JBPL","IS18698",NA,"ICRISAT Midge line -5","Gates",NA,NA,0.0748348819684246,0.0631638405547756,0.640842,2,"Breeding",NA,"India",NA,NA,NA,NA,"Asia"
"NSL50935","IS7277","JHFS","IS7277",NA,"AD 13;Konari","Gates",NA,NA,0.110387402570482,0.02137605928865,1.205055,5,"Landrace",NA,"Nigeria",NA,8.05,10.779999,NA,"Africa"
"NSL55597","IS6193","JHEW","IS6193",NA,"Jowar murdran","Gates",NA,NA,0.113978119217749,0.0206383356228199,1.163418,2,"Landrace",NA,"India",NA,26.549999,80.489997,127,"Asia"
"NSL92385","IS14351","JHFN","IS14351",NA,"HD-060","Gates",NA,NA,0.110177815152383,0.0219094160161906,1.247737,7,"Landrace",NA,"Malawi",NA,NA,NA,NA,"Africa"
"PI144134",NA,"INJP","PI144134_Inyangentombi",NA,"Inyangentombi","BAP",NA,NA,0.0753402710521591,0.0128266303947688,1.068558,9,NA,NA,"South Africa","KwaZulu-Natal",NA,NA,NA,"Africa"
"PI145619","ISIDOMBA","INJQ","PI145619_ISIDOMBA",NA,"ISIDOMBA","BAP",NA,NA,0.0813142611925657,0.0125245158890127,1.155873,16,NA,"Caudatum","South Africa",NA,NA,NA,NA,"Africa"
"PI145626",NA,"INJR","PI145626_Manyoble",NA,"Manyoble","BAP",NA,NA,0.0807112883400707,0.014069236221941,1.217756,16,NA,"Kafir-bicolor","South Africa",NA,NA,NA,NA,"Africa"
"PI145632",NA,"INJS","PI145632_TEGEVINI",NA,"TEGEVINI","BAP",NA,NA,0.0892622775230805,0.0152102118940179,1.177718,16,NA,NA,"South Africa",NA,NA,NA,NA,"Africa"
"PI145633",NA,"INJT","PI145633_Tugela_Ferry",NA,"Tugela Ferry","BAP",NA,NA,0.0844286503615716,0.0142217960138737,1.150449,16,NA,NA,"South Africa",NA,NA,NA,NA,"Africa"
"PI146890",NA,"IDYQ","PI146890",NA,"SUGAR DRIP","BAP",NA,NA,0.0934964536106202,0.0097205485308699,1.149991,16,NA,NA,"Democratic Republic of the Congo",NA,NA,NA,NA,"Africa"
"PI147224",NA,"IFIT","PI147224",NA,"B. 35","BAP",NA,NA,0.068964631776564,0.00909288868541357,1.121352,16,NA,NA,"India",NA,NA,NA,NA,"Asia"
"PI147828",NA,"SRR8474614","SRR8474614",NA,"Jehlde No. 22","TERRA_new",NA,"remove",0.84313751643901,0.0106838494527433,0.136264,NA,NA,"Durra","Ethiopia",NA,9.57999992370605,41.8600006103516,NA,"Africa"
"PI147838",NA,"SRR8474615","SRR8474615",NA,"SUMAC ACC 2","TERRA_new",NA,"remove",0.684648470348774,0.0118673119243644,0.41913,NA,NA,NA,"Ethiopia",NA,NA,NA,NA,"Africa"
"PI147921","IS12531","INUX","PI147921",NA,"FACHAO NO. 26","Gates",NA,NA,0.210000103989523,0.0177746112695594,1.470444,11,"Landrace",NA,"Ethiopia",NA,9.311111,42.127778,1842,"Africa"
"PI147933",NA,"SRR8474610","SRR8474610",NA,"Maho Verro No. 30","TERRA_new",NA,"remove",0.903885201112272,0.0135397098753126,0.092387,NA,NA,"Durra","Ethiopia",NA,7.90999984741211,37.4099998474121,NA,"Africa"
"PI147937",NA,"SRR8474611","SRR8474611",NA,"Tinkush","TERRA_new",NA,"remove",0.759441063244348,0.0145541018809034,0.266446,NA,NA,"Durra","Ethiopia",NA,NA,NA,NA,"Africa"
"PI147938",NA,"SRR8474785","SRR8474785",NA,"Uki","TERRA_new",NA,"remove",0.896819404167761,0.0124625453091233,0.087374,NA,NA,"Durra","Ethiopia",NA,8.15999984741211,37.560001373291,NA,"Africa"
"PI147939",NA,"SRR8474784","SRR8474784",NA,"Zangada Tinkush","TERRA_new",NA,"remove",0.546873305404058,0.0159787896819095,0.901269,NA,NA,"Durra","Ethiopia",NA,8.15999984741211,37.560001373291,NA,"Africa"
"PI148083",NA,"SRR8474783","SRR8474783",NA,"Adesh","TERRA_new",NA,"remove",0.65896261437981,0.0141620034053598,0.432753,NA,NA,"Durra","Ethiopia",NA,NA,NA,NA,"Africa"
"PI148084",NA,"SRR8474782","SRR8474782",NA,"Amelsie","TERRA_new",NA,NA,0.48378835220281,0.0217999453781937,0.473924,20,NA,"Durra","Ethiopia",NA,9.5,38.2299995422363,NA,"Africa"
"PI148086",NA,"SRR8474787","SRR8474787",NA,"No. 73","TERRA_new",NA,"remove",0.532447573681777,0.0142103227888042,0.65858,NA,NA,"Durra","Ethiopia",NA,NA,NA,NA,"Africa"
"PI148089",NA,"SRR8474786","SRR8474786",NA,"Buketie","TERRA_new",NA,"remove",0.877136211717124,0.0116834374155735,0.072608,NA,NA,"Durra","Ethiopia",NA,NA,NA,NA,"Africa"
"PI148101",NA,"SRR8474795","SRR8474795",NA,"Kebedjie","TERRA_new",NA,"remove",0.725301801861135,0.01262237430094,0.288612,NA,NA,"Durra","Ethiopia",NA,NA,NA,NA,"Africa"
"PI148114","IS12561","SRR8474692","SRR8474692",NA,"MN 700; PI 148114; SC 0041; EC 596695","TERRA_new",NA,NA,0.420333140837171,0.015710389931282,0.833944,18,"Breeding","Durra","Ethiopia",NA,NA,NA,NA,"Africa"
"PI149831","IS2463","SRR8474792","SRR8474792",NA,"MN 708; PI 149831; SC 42","TERRA_new",NA,"remove",0.877820545972728,0.0128301414018715,0.097674,NA,"Breeding","Caudatum","Ethiopia","Sidamo",5.333333,39.583333,NA,"Africa"
"PI151198","IS12562","SRR8474794","SRR8474794",NA,"MN 712; PI 151198","TERRA_new",NA,"remove",0.972709294514275,0.00949256151824082,0.021351,NA,"Landrace","Durra","Ethiopia",NA,11.369999,39.799999,NA,"Africa"
"PI152591",NA,"IFIS","PI152591",NA,"AKUR GOK","BAP",NA,"remove",0.620588261801251,0.00877943355145303,0.37675,NA,NA,"Caudatum","Kenya",NA,NA,NA,NA,"Africa"
"PI152594",NA,"SRR8474810","SRR8474810",NA,"ANKOLIB KHAFIF","TERRA_new",NA,"remove",0.889972817138583,0.0377710053567207,0.022313,NA,NA,NA,"Sudan",NA,NA,NA,NA,"Africa"
"PI152636",NA,"SRR8474812","SRR8474812",NA,"FETERITA FAYOUMI D.S. 18","TERRA_new",NA,"remove",0.691028657432859,0.0153683621380739,0.247516,NA,NA,"Caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI152651",NA,"IFEE","PI152651",NA,"Feterita Geshaish","BAP","unresolved",NA,0.0758189833568234,0.0115524884304684,1.151078,16,NA,NA,"Sudan",NA,NA,NA,NA,"Africa"
"PI152651",NA,"SAMEA12302664","PI152651",NA,"Feterita Geshaish","SAP","unresolved",NA,0.127419777282171,0.0132854096205924,0.99574,19,NA,NA,"Sudan",NA,NA,NA,NA,"Africa"
"PI152694",NA,"INJU","PI152694_Kafir_Slongi",NA,"Kafir Slongi","BAP",NA,NA,0.0950303961376904,0.0150606095046384,1.07278,5,NA,NA,"Sudan","Kordofan",NA,NA,NA,"Africa"
"PI152702",NA,"SRR8474807","SRR8474807",NA,"KLOR","TERRA_new",NA,"remove",0.760605135834582,0.0147342212856497,0.181034,NA,NA,"Caudatum","Sudan","Kordofan",13.039999961853,30.2000007629395,NA,"Africa"
"PI152705",NA,"SRR8474576","SRR8474576",NA,"Kokla","TERRA_new",NA,"remove",0.674315793998141,0.0119459115011455,0.376896,NA,NA,"Caudatum","Sudan","Kordofan",13.039999961853,30.2000007629395,NA,"Africa"
"PI152727",NA,"ISJD","PI152727",NA,"Malwal Tonj","BAP",NA,NA,0.0978397493713833,0.0179327548741598,1.196402,1,NA,"Guinea-bicolor","Kenya",NA,NA,NA,NA,"Africa"
"PI152728",NA,"IFLR","PI152728",NA,"MANALEK","BAP",NA,NA,0.122806746562973,0.0192937060706481,1.281129,13,NA,"Durra","Sudan",NA,NA,NA,NA,"Africa"
"PI152730",NA,"ISKI","PI152730",NA,"MATCHIKAH 1","BAP","keep",NA,0.121896491601459,0.0249075526053908,1.248438,19,NA,"Caudatum-bicolor","Kenya,Sudan",NA,NA,NA,NA,"Africa"
"PI152730",NA,"SRR8474591","SRR8474591",NA,"MATCHIKAH 1","TERRA_new","remove","remove",0.958949345316624,0.00865949129288454,0.017652,NA,NA,"Caudatum-bicolor","Kenya,Sudan",NA,NA,NA,NA,"Africa"
"PI152733",NA,"IFFZ","PI152733",NA,"MERISSA (BARI)","BAP",NA,NA,0.110434821793154,0.0182564869199532,1.024738,5,NA,"Caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI152748",NA,"SRR8474596","SRR8474596",NA,"NYAN DOK","TERRA_new",NA,"remove",0.695457640560906,0.013513502439083,0.333248,NA,NA,NA,"Kenya,Sudan",NA,NA,NA,NA,"Africa"
"PI152751",NA,"INJW","PI152751_NYTWAL",NA,"NYTWAL","BAP","unresolved",NA,0.0934738532208675,0.0157873529994952,1.056083,5,NA,"Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI152751","IS2580","IDMN","NYTWAL",NA,"MN 880","BAP","unresolved",NA,0.116988213827418,0.0162561287835547,1.11874,19,"Breeding","Guinea-caudatum","Sudan",NA,NA,NA,NA,"Africa"
"PI152771",NA,"INJX","PI152771_RAHMETALLA_GALLABAT",NA,"RAHMETALLA GALLABAT","BAP",NA,NA,0.102969400042844,0.0173273481926859,1.083073,5,NA,NA,"Sudan",NA,NA,NA,NA,"Africa"
"PI152816",NA,"INJY","PI152816_WAD_FU_WHITE",NA,"WAD FUR WHITE","BAP",NA,NA,0.0998397868076118,0.0181903066975509,1.036998,5,NA,NA,"Sudan",NA,NA,NA,NA,"Africa"
"PI152828",NA,"INJZ","PI152828_U.T.23",NA,"U.T. 23","BAP",NA,NA,0.0836588228524604,0.0115964008145749,0.977901,19,NA,NA,"Democratic Republic of the Congo",NA,NA,NA,NA,"Africa"
"PI152860",NA,"INKA","PI152860_MERASI",NA,"MERASI","BAP",NA,NA,0.104238654569681,0.0175720700861897,1.101744,5,NA,NA,"Sudan",NA,NA,NA,NA,"Africa"
"PI152862",NA,"INKB","PI152862_KULUM_BROWN",NA,"KULUM BROWN","BAP",NA,NA,0.101123544406646,0.0186158269791128,1.107055,5,NA,NA,"Sudan","Kordofan",NA,NA,NA,"Africa"
"PI152923",NA,"INKC","PI152923_Duro_El_Jack",NA,"Duro El Jack","BAP",NA,NA,0.102754571552765,0.0162479382791228,1.021473,5,NA,NA,"Sudan","Kordofan",NA,NA,NA,"Africa"
"PI152961",NA,"INKD","PI152961_MALNAL",NA,"MALNAL","BAP",NA,NA,0.105013334923218,0.018537599686191,1.093183,5,NA,NA,"Sudan",NA,NA,NA,NA,"Africa"
"PI152963",NA,"ISKP","PI152963",NA,"Thok (B)","BAP",NA,NA,0.114079918028525,0.0197252037502083,1.140326,19,NA,NA,"Sudan",NA,NA,NA,NA,"Africa"
"PI152965",NA,"INKE","PI152965_TADA",NA,"TADA","BAP",NA,NA,0.102677286538972,0.0164525116409383,1.02395,5,NA,"Caudatum","Sudan",NA,11,29.4200000762939,NA,"Africa"
"PI152966",NA,"INKF","PI152966_Ayuak",NA,"Ayuak","BAP",NA,NA,0.0926960670468986,0.0160528961799139,1.037359,5,NA,NA,"Sudan",NA,NA,NA,NA,"Africa"
"PI152967",NA,"IDYU","PI152967",NA,"WERAKAN","BAP",NA,NA,0.113540947261367,0.0142771169968125,1.001125,5,NA,NA,"Sudan",NA,NA,NA,NA,"Africa"
"PI152971",NA,"IFMG","PI152971",NA,"AWANLEK","BAP",NA,NA,0.100656894886696,0.0173301861054609,1.024799,5,NA,NA,"Sudan",NA,NA,NA,NA,"Africa"
"PI153824",NA,"SRR8474594","SRR8474594",NA,"MORITI","TERRA_new",NA,"remove",0.581774879320158,0.0103917635033383,0.526077,NA,NA,"Caudatum","Kenya",NA,-1.01999998092651,37.0499992370605,NA,"Africa"
"PI153844",NA,"SRR8474599","SRR8474599",NA,"MUHIA","TERRA_new","remove","remove",0.823644333645533,0.0116175198545699,0.171285,NA,NA,"Caudatum","Kenya",NA,NA,NA,NA,"Africa"
"PI153844","IS12581","ISJL","PI153844",NA,"MUHIA","Gates","keep",NA,0.104745374719315,0.0197105891364124,1.189307,1,"Landrace","Caudatum","Kenya",NA,-0.327636,37.647888,NA,"Africa"
"PI153852","IS12584","IXPH","PI153852",NA,"MZEKWA 2","Gates","keep",NA,0.099991666972858,0.0173844532264538,1.158786,1,"Landrace","Caudatum","Kenya",NA,-3.390556,38.576944,NA,"Africa"
"PI153852","IS12584","SRR8474740","SRR8474740",NA,"MZEKWA 2","TERRA_new","remove",NA,0.355066626087644,0.0114380728990377,0.860653,1,NA,"Caudatum","Kenya",NA,-3.349999905,38.56000137,NA,"Africa"
"PI153860",NA,"SRR8474609","SRR8474609",NA,"NGARARE, NZEKWA","TERRA_new",NA,"remove",0.719557198744084,0.00986825158835452,0.324309,NA,NA,"Caudatum","Kenya",NA,-3.34999990463257,38.560001373291,NA,"Africa"
"PI153877",NA,"IFGF","PI153877",NA,"MUEMBE","BAP",NA,NA,0.110253325411643,0.0197521966658775,1.200155,7,NA,"Guinea","Kenya",NA,NA,NA,NA,"Africa"
"PI154750",NA,"ISKW","PI154750",NA,"Serere","BAP",NA,NA,0.103427979975777,0.016891258777217,1.08696,1,NA,NA,"Uganda",NA,NA,NA,NA,"Africa"
"PI154844",NA,"ISLC","PI154844",NA,"GRASSL","GatesRef",NA,NA,0.0962568901725048,0.0158764110924968,1.075038,14,NA,"Caudatum","Uganda",NA,NA,NA,NA,"Africa"
"PI154846",NA,"IFKN","PI154846",NA,"KABIRI","BAP",NA,NA,0.111309027053221,0.0187608195292382,1.183703,1,NA,NA,"Uganda",NA,NA,NA,NA,"Africa"
"PI154944",NA,"IDWG","PI154944",NA,"L31 Emiroit","BAP",NA,NA,0.151731862320644,0.0119604743731651,0.936917,5,NA,NA,"Uganda",NA,NA,NA,NA,"Africa"
"PI154987",NA,"IFMN","PI154987",NA,"S. A. 1","JGI_Ref",NA,NA,0.101916166419287,0.0165846494666708,1.039257,5,NA,NA,"Eswatini",NA,NA,NA,NA,"Africa"
"PI154988",NA,"IFLC","PI154988",NA,"S. A. 2","BAP",NA,NA,0.0842580798126525,0.0136389126964658,1.156738,16,NA,NA,"Eswatini",NA,NA,NA,NA,"Africa"
"PI155149",NA,"INKH","PI155149_Dhurra_No.7",NA,"Dhurra No. 7","BAP",NA,NA,0.119830483211585,0.0189571046751333,1.212043,2,NA,NA,"Yemen",NA,NA,NA,NA,"Asia"
"PI155516",NA,"ISLI","PI155516",NA,"MASAKA","BAP",NA,NA,0.100654232754897,0.0213524155453323,1.165966,1,NA,NA,"Zambia",NA,NA,NA,NA,"Africa"
"PI155760",NA,"IDWN","PI155760",NA,"Namuse","BAP",NA,NA,0.15045525920082,0.0139108254357684,1.077575,7,NA,"Guinea-caudatum","Malawi",NA,NA,NA,NA,"Africa"
"PI155885","IS12598","IDWJ","PI155885",NA,"IS12598","BAP",NA,NA,0.14477826313925,0.0131435266351191,0.966306,5,"Landrace",NA,"Tanzania",NA,NA,NA,NA,"Africa"
"PI156018",NA,"IDWI","PI156018",NA,"MN 1615","BAP",NA,NA,0.168544084278656,0.0137777894583143,1.15551,5,NA,"Bicolor","Democratic Republic of the Congo",NA,NA,NA,NA,"Africa"
"PI156178",NA,"IFGA","PI156178",NA,"MN 2014","JGI_Ref",NA,NA,0.115038618242674,0.01715053608449,1.227443,7,NA,"Guinea","Malawi",NA,NA,NA,NA,"Africa"
"PI156203",NA,"ISLP","PI156203",NA,"MN 2089","BAP",NA,NA,0.104967468610762,0.0184623841467138,1.235512,7,NA,"Caudatum-bicolor","Malawi",NA,NA,NA,NA,"Africa"
"PI156217",NA,"INKJ","PI156217_MN_2109",NA,"MN 2109","BAP",NA,NA,0.0912052177783262,0.0165093470274815,1.077133,7,NA,"Caudatum","Malawi",NA,NA,NA,1372,"Africa"
"PI156268",NA,"ISLW","PI156268",NA,"CHEDOMBA","BAP",NA,NA,0.12448605257849,0.0214590415052892,1.23829,2,NA,"Durra","Malawi",NA,NA,NA,NA,"Africa"
"PI156326",NA,"INKK","PI156326_CHIMPAMBA",NA,"CHIMPAMBA","BAP",NA,NA,0.101749284032131,0.017159332406585,1.217069,1,NA,"Caudatum","Zambia",NA,NA,NA,NA,"Africa"
"PI156330",NA,"IFFQ","PI156330",NA,"KAPUPU","BAP",NA,NA,0.103685957185433,0.0214066325535532,1.161573,1,NA,"Durra-caudatum","Zambia",NA,NA,NA,NA,"Africa"
"PI156393",NA,"IFKS","PI156393",NA,"MN 2277","BAP",NA,NA,0.103833428194887,0.0177262064982981,1.256237,1,NA,"Caudatum","Tanzania",NA,NA,NA,NA,"Africa"
"PI156463",NA,"INKL","PI156463_Dobbs",NA,"Dobbs","BAP",NA,NA,0.0972521669683518,0.0157254576916961,1.018694,5,NA,"Caudatum","Tanzania",NA,NA,NA,NA,"Africa"
"PI156487",NA,"IFKT","PI156487",NA,"MN 2363","BAP",NA,NA,0.105983016431038,0.0193364108684652,1.278263,7,NA,"Guinea","Tanzania",NA,NA,NA,NA,"Africa"
"PI156871",NA,"INKM","PI156871_Rutobo",NA,"Rutobo","BAP",NA,NA,0.115255415601063,0.0168277685841827,1.217966,1,NA,"Caudatum","Democratic Republic of the Congo",NA,NA,NA,NA,"Africa"
"PI156890",NA,"INKN","PI156890_Dura_Huria",NA,"Dura Huria","BAP",NA,NA,0.0868989977489734,0.0134976909362933,1.202478,16,NA,NA,"Democratic Republic of the Congo",NA,NA,NA,NA,"Africa"
"PI157030",NA,"IDTY","PI157030",NA,"Andiwo III 57","BAP",NA,NA,0.136537162735978,0.0160328598074342,1.033075,1,NA,"Caudatum","Kenya",NA,NA,NA,NA,"Africa"
"PI157033",NA,"INKP","PI157033_Ifube_No.18",NA,"Ifube No. 18","BAP",NA,NA,0.0962214228123897,0.0161452451966471,1.021852,5,NA,"Caudatum","Kenya",NA,NA,NA,NA,"Africa"
"PI157035",NA,"INKQ","PI157035_Nyagwang_No.56",NA,"Nyagwang No. 56","BAP",NA,NA,0.100891217946096,0.0154099610727601,1.108637,14,NA,NA,"Kenya",NA,NA,NA,NA,"Africa"
"PI157804",NA,"INKR","PI157804_Feterita_Abu_Derega",NA,"Feterita Abu Derega","BAP",NA,NA,0.10636359035615,0.0156550764291856,1.001598,19,NA,NA,"Sudan",NA,NA,NA,NA,"Africa"
"PI167093","IS81","INKS","PI167093_IS_81",NA,"IS81","BAP",NA,NA,0.101790131116924,0.0159458730019458,0.999751,19,"Landrace","Durra","Egypt",NA,NA,NA,NA,"Africa"
"PI170787",NA,"INKT","PI170787_MN_2826",NA,"MN 2826","BAP",NA,NA,0.0906372963278526,0.0147220318689235,1.174878,16,NA,"Caudatum-bicolor","Turkey",NA,NA,NA,NA,"Asia"
"PI170799","IS12804","INUY","PI170799",NA,"IS12804","Gates",NA,NA,0.13945200294221,0.0243956167116534,1.526408,3,"Landrace",NA,"Turkey",NA,41.018611,28.964722,NA,"Asia"
"PI17548",NA,"SAMEA12302762","PI17548",NA,"RED AMBER","SAP",NA,NA,0.10497412394026,0.0147628476910222,1.254007,15,NA,NA,"Australia","New South Wales",NA,NA,NA,"Oceania"
"PI175919","IS12833","IFFJ","PI175919",NA,"IS12833","BAP",NA,NA,0.0908962163758542,0.0156001709031135,1.186857,16,"Landrace","Caudatum-bicolor","Turkey",NA,40.222604,27.242626,55,"Asia"
"PI176766",NA,"IFGB","PI176766",NA,"MN 2873","BAP",NA,NA,0.14109528698682,0.0249962532175353,1.543692,3,NA,NA,"Turkey",NA,NA,NA,NA,"Asia"
"PI179749",NA,"IFFP","PI179749",NA,"Juar","BAP",NA,NA,0.124929713481132,0.0225118403062169,1.20639,2,NA,"Durra","India",NA,NA,NA,NA,"Asia"
"PI180348",NA,"INKU","PI180348_Juar",NA,"Juar","JGI_Ref",NA,NA,0.12357748917989,0.02209862206109,1.194138,2,NA,"Durra","India",NA,NA,NA,NA,"Asia"
"PI181079","IS12885","JHIC","IS12885",NA,"ACHO KODRI","Gates",NA,NA,0.11661970268702,0.0222449154102366,1.173138,8,"Landrace",NA,"India",NA,NA,NA,NA,"Asia"
"PI181080",NA,"INKW","PI181080_HONEY",NA,"HONEY SORGHUM","BAP",NA,NA,0.118671318926856,0.0199007736483808,1.316638,5,NA,"Bicolor","India",NA,NA,NA,NA,"Asia"
"PI181083",NA,"INKX","PI181083_KAMANDRI",NA,"KAMANDRI","BAP",NA,NA,0.119263504599457,0.0209082186141444,1.235776,2,NA,"Durra-bicolor","India",NA,NA,NA,NA,"Asia"
"PI181899","IS12893","IDUX","PI181899",NA,"IS12893","BAP",NA,NA,0.181620752981206,0.0137093112459271,1.035207,2,"Landrace",NA,"Syria",NA,36.209999,37.159999,NA,"Asia"
"PI185458",NA,"SRR8474648","SRR8474648",NA,"MN 2943","TERRA_new",NA,"remove",0.848479832618463,0.011591286851544,0.085749,NA,NA,NA,"India","Punhjb",NA,NA,914,"Asia"
"PI185573",NA,"IFGW","PI185573",NA,"38","BAP",NA,NA,0.241878688595053,0.022718797445058,1.632553,12,NA,NA,"South Africa","Transvaal",NA,NA,NA,"Africa"
"PI195754",NA,"INUZ","PI195754",NA,"KAOLIANG","BAP",NA,NA,0.0804321249981802,0.0137565289367252,1.155229,16,NA,"Kafir-bicolor","China",NA,NA,NA,NA,"Asia"
"PI196049","IS2131","INKY","PI196049_IS_2131",NA,"IS2131","BAP",NA,NA,0.126203543546999,0.0208212512890247,1.126685,18,"Breeding","Durra","Ethiopia",NA,NA,NA,NA,"Africa"
"PI196583",NA,"INKZ","PI196583_MN_3080",NA,"MN 3080","BAP",NA,NA,0.0804683133523241,0.0129407137875382,1.209597,16,NA,NA,"Taiwan",NA,NA,NA,NA,"Asia"
"PI196586",NA,"INLA","PI196586_MN_3083",NA,"MN 3083","BAP",NA,NA,0.0725154441773839,0.0113526384156679,1.163711,16,NA,"Guinea-kafir","India",NA,NA,NA,NA,"Asia"
"PI196598",NA,"INLB","PI196598_MN_3095",NA,"MN 3095","BAP",NA,NA,0.081327322276705,0.0131720509141449,1.165418,16,NA,NA,"Taiwan",NA,NA,NA,NA,"Asia"
"PI197542",NA,"IFGR","PI197542",NA,"SUCRE DROME","BAP",NA,NA,0.128683707545411,0.0219824944097576,1.359131,15,NA,NA,"Algeria",NA,NA,NA,NA,"Africa"
"PI19770",NA,"IFDU","PI19770",NA,"COLLIER","BAP",NA,NA,0.0972248801174111,0.0161972561920626,1.19784,16,NA,"Caudatum-bicolor","South Africa","KwaZulu-Natal",NA,NA,NA,"Africa"
"PI213900","IS3106","ISMI","PI213900",NA,"IS3106","BAP",NA,NA,0.129416514784191,0.0279391919461799,1.41841,3,"Landrace",NA,"Kenya","Nairobi City",-1.283333,36.816667,NA,"Africa"
"PI213901",NA,"IFGY","PI213901",NA,"A-2791","BAP",NA,NA,0.183371049178032,0.0307889761735671,1.785154,12,NA,NA,"Zimbabwe",NA,NA,NA,NA,"Africa"
"PI217674","IS2262","INWA","PI217674",NA,"BEID EL KEBISH","Gates",NA,NA,0.102690652659047,0.0168241931155303,1.055227,5,"Landrace","Caudatum","Sudan",NA,14.033333,35.383333,580,"Africa"
"PI217680",NA,"INWB","PI217680",NA,"AGYIN AD 11","Gates",NA,NA,0.0623335665009536,0.00989669982049178,1.12934,16,NA,"Kafir","Sudan",NA,NA,NA,NA,"Africa"
"PI217691",NA,"IFGK","PI217691",NA,"NAGAD EL MUR","BAP",NA,NA,0.10339525793908,0.0165321513740478,1.123039,5,NA,"Caudatum","Sudan",NA,11,29.4200000762939,NA,"Africa"
"PI218112","IS2352","INLC","PI218112_IS_2352",NA,"IS2352","BAP",NA,NA,0.12527873005221,0.0227236846209857,1.210005,2,"Landrace","Durra","Pakistan",NA,31.823759,73.909501,NA,"Asia"
"PI221543",NA,"INWC","PI221543",NA,"YAR BAURA","Gates",NA,NA,0.123309085287354,0.0284868059211563,1.288667,3,NA,NA,"Nigeria",NA,13.0600004196167,5.25,NA,"Africa"
"PI221548",NA,"INLD","PI221548_AJEBICHINKA",NA,"AJEBICHINKA","BAP",NA,"remove",0.81215448960902,0.00928467522237368,0.159628,NA,NA,"Kafir","Nigeria",NA,13.06000042,5.25,NA,"Africa"
"PI221581",NA,"INWD","PI221581",NA,"BUTURI HUTA","Gates",NA,NA,0.117050385697142,0.0343533467442065,1.292278,20,NA,NA,"Nigeria",NA,13.029999,8.310001,NA,"Africa"
"PI221624",NA,"SRR8474573","SRR8474573",NA,"MORI WHITE GLUME","TERRA_new",NA,"remove",0.759921162075991,0.0119574092518667,0.307517,NA,NA,"Guinea","Nigeria",NA,9.82999992370605,8.39999961853027,NA,"Africa"
"PI221638",NA,"INWE","PI221638",NA,"FARIN KWANO","Gates",NA,NA,0.120133938506142,0.0222856052556868,1.225515,2,NA,NA,"Nigeria",NA,8.89000034332275,9.47000026702881,NA,"Africa"
"PI221651",NA,"IDWT","PI221651",NA,"UWARETE","BAP","keep",NA,0.165148867935385,0.0160810670674571,1.209253,4,NA,"Guinea","Nigeria",NA,8.930003,8.600003,NA,"Africa"
"PI221651",NA,"SRR8474806","SRR8474806",NA,"UWARETE","TERRA_new","remove",NA,0.44329505363433,0.0143898154956699,0.738792,4,NA,"Guinea","Nigeria",NA,8.930003,8.600003,NA,"Africa"
"PI221662",NA,"SRR8474625","SRR8474625",NA,"BONKUM","TERRA_new",NA,"remove",0.680875841361902,0.0144185282637182,0.472618,NA,NA,NA,"Nigeria",NA,9.32999992370605,9.44999980926514,NA,"Africa"
"PI226096","IS3121","INWF","PI226096",NA,"K.50188;S.Verticilliflotrum;susu;K.50188","Gates",NA,NA,0.124815907346721,0.0373762947358735,1.442452,3,"Landrace","Weedy","Kenya",NA,NA,NA,NA,"Africa"
